Mes|comentario
202006|carlos peraza perfecto
202006|hola buenos días como hago para pagar mi factura yo no puedo pagar en línea solo tienda como le hago
202006|hola buenos días alexander es un gusto poder saludarte mencionarte que con gusto brindaremos un seguimiento más personalizado a tu consulta te invitamos puedas escribirnos vía inbox quedamos a la espera de tus comentarios saludos
202006|quiero saber como sera el pago ya que este mes se empieza a pagar y me urge que me contesten
202006|buenos días elizabeth escríbenos en inbox para poder verificar el caso quedamos a la espera saludos
202006|hola buenas tardes le puede ayudar con su pregunta soy asesora de claro le enviare un mensaje para aclarar dudas bendiciones
202006|hola buenos días brendita comentarte que puedes consultar en el siguiente enlace los medios de pago disponibles https www claro com sv personas atencion al cliente puntos de pago saludos
202006|la señal esta muy mala la verdad tanto en celulares como en internet y ya más de 24 horas asi
202006|edgar lozano me llamo carmen de vargas ejecutiva atención cliente claro envíeme sus datos via inbox para poder dar seguimiento a su caso ag0034 9696
202006|hola edgar buenos días estamos en la disposición de verificar y ayudarte por favor envíanos un inbox con tu nombre completo y tu número de servicio estaremos al pendiente saludos
202006|buenos días elizabeth escríbenos en inbox para poder verificar el caso quedamos a la espera saludos
202006|san miguel tepezontes en el departamento de la paz no hay señal desde el día de ayer
202006|hola por inbox te estamos brindando seguimiento saludos
202006|carlos garcia esq hasta ahí no llega ni el alumbrado electrica
202006|isaias palacios ac chistocito arenita cenaste payaso o que pex
202006|carlos garcia tranquilo edmundo
202006|isaias palacios ac vacil maje vacil
202006|buenos días y tambien el servicio a domicilio no estará disponible
202006|hola buenas noches maydeli daremos seguimiento a tu caso por medio de inbox estaremos al pendiente de tus comentarios saludos
202006|eso de estar mandando reportes es por gusto ami siempre me cobraron mora viendo la emergencia que tenemos en el país yo vivo en un municipio que por desgracia no hay agencias claro ypeor no hay puntos pagos y ellos bien lo saben pero no son considerados
202006|con gusto verificamos tu caso sin embargo es necesario nos escribas vía inbox estaremos al pendiente saludos
202006|póngale una demanda
202006|moran liliana si no es empleada y se dedica a sector informal ventas negocio propio etc tuvo que solicitar el descuento en tienda yo lo hice y me lo aplicaron
202006|joss ayala de que manera mevan haser ese descuento en realidad yono no soy empleada y lo peor pago 27 dolares por diez guiabays solo por nesecidad de que mis niñas agan sus tareas y lo peor eso no es suficiente porque siempre terminamos haciendo recargas porque se termina rápido y la mala señal porque es atravez de router creo que hasi se llama el aparato que se recarga porque la zona es rural aquí nohay lineas para poder tener un mejor beneficio soy de nejapa zona rural aquí alas familias así nos toca gastar mas en eso que enlo que nuestros niños comen porque hoy el sistema de educación nos obliga a estar conectados
202006|nesecito saber como boy a recibir el descuento de lo que me cobraron por la mora del mes de mayo porque no pude acercarme ala agencia claro acanselar en nejapa no hay puntos pagos ni agencias claro y no me perdonaron me cobraron la mora pague 58 dólares pordos meses de ínter mi factura es de 27 14 por mes
202006|buenos tardes estamos interesados en verificar tu caso por favor escríbenos por medio de inbox con tus datos personales estaremos atentos a tus comentarios saludos
202006|deberían de poner tendido de lineas en esta zona en nejapa nueva esperanza aquí muchos niños estudian y ahora estamos obligados a estar conectados por tanta tareas yno es posible aquí no todos somos empleados por esa causa no podemos tener mejores beneficios y que lo poco que se recoje se este gastando solo en internet yo no soy empleada tengo un pequeño negocio propio que por el momento esta detenido por la emergencia que desde abril emos tenido que estar sufriendo pero nuestros hijos estudian y con eso no nos podemos detener porque queremos verlos que terminen sus carreras gracias
202006|moran liliana asi es no es culpa de nosotros deberian solo cobrarnos el mes sin mora pero asi es el que tiene quiere mas y no le importa la situacion que estamos viviendo
202006|buenas tardes es un gusto saludarte si deseas más información te invitamos a que nos escribas por inbox quedamos atentos saludos
202006|moran liliana e igual a mi me cobranron mora a ellos no les importa
202006|hola por la seguridad de tus datos envíanos tu información por medio de inbox para verificar lo que nos comentas de tu factura y poder ayudarte estaremos pendientes
202006|moran liliana si a todos los están cobrando así y demasiada mora porque mi contrato es de 22 y me cobraron 28 con mora son 6 dólares más que me cobraron
202006|hola mi problema es no tener recibo para poder cancelar cerca de mi lugar xq si se puede con recibo y no tengo vehiculo para transportarme hacia quezaltepeque
202006|para poder brindarte mayor detalle solicitamos que puedas contactarnos mediante inbox quedamos en espera de tus mensajes saludos
202006|claro el salvador y el otro mes ya esta la factura ya esta de 27 24 tengo que pagar ya esta con mora también
202006|claro el salvador pero sean ustedes consientes
202006|si igual yo abril pague 15 de internet y en mayo que pague en linea me salieron 42 dolares para eso si son buenos lo c
202006|un gusto saludarte estamos en toda la disposición de ayudarte pero necesitamos que nos brindes datos de tus servicio que nos permita verificar lo sucedido quedamos atentos
202006|buenas noches dinora un gusto poderte saludar permítenos verificar tu caso te invitamos que nos escribas a través de de inbox y daremos seguimiento quedamos al pendiente de tu mensaje saludos
202006|hola buenas noches comentarte que estamos brindando seguimiento por inbox saludos
202006|moran liliana
202006|moran liliana defensoria del consumidor
202006|nunk contestan los mensajes en inbox yo estoy mandar y mandar y nada
202006|moran liliana igual ami
202006|malisimo servicio
202006|buenas tardes con gusto verificamos tu caso sin embargo es necesario nos escribas vía inbox estaremos al pendiente saludos
202006|claro el salvador tengo el recibo q me yego doble y solo debo mayo mi pregunta es cmo boy apagar dos meses si no lo debo y tengo 3l comprobante
202006|buenas tardes marisol queremos revisar lo que nos comentas por favor envíanos un inbox con tus datos para darle seguimiento a tu caso quedamos a la espera de tus comentarios saludos
202006|son una estafa dicen que están cerradas las sucursales lo hacen para pagar 2ble uno el siguiente mes más no pagare le dare debaja asi dw facil me paso aotro servicio
202006|señores de claro les a seguro si no pagamos en la fecha ay biene cobró más caro
202006|hola any con gusto podemos asesorarte y brindarte una asistencia personalizada para ello te invitamos a que nos escribas en inbox por favor quedamos al pendiente saludos
202006|hola una preguntala caja claro de internet ayer por un rrayo se quemo en ese caso que debo de hacer por favor no me dejen ignorado necesito una solución rrapida
202006|hola jesus queremos conocer más tu caso escríbenos por favor vía inbox y compártenos el número de tu servicio con gusto te brindaremos asistencia quedamos al pendiente saludos
202006|jesus pérez buenas tardes mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox
202006|jesus pérez mi nombre es jonathan gonzález soy asesor de agencia si gusta envíeme sus datos a whatsapp 78536771 para darle seguimiento a su caso
202006|hola buenas tardes disculpe ami mean cortado el cable don lo puedo reportar
202006|hola buenas tardes jorge vayadares un gusto saludarte comentarte que estamos interesados en poder brindar el seguimiento a tu caso favor compártenos tus datos vía inbox quedamos en espera de tus mensajes saludos
202006|jorge alberto valladares resinos el cable solo melo andejado con cuatro canales y quisiera si mepudieran ayudar gracias
202006|hola jorge con el objetivo de ayudarte escríbenos por medio de inbox quedamos a tus órdenes saludos
202006|él servicio dé cable no me está trabajando desde la semana pasada me quedo solo con cuatro canales
202006|hola jorge las disculpas por lo que mencionas revisaremos qué está sucediendo con tus servicios por la seguridad de tu información podrías brindarnos tus datos vía inbox por favor
202006|hola por inbox te estamos brindando seguimiento saludos
