"Mes","comentario","text_tokens"
202006,"hola buenos días julia garcia mencionarte que puedes realizar los pagos por estos medios marcando desde líneas fijas o celulares de otras compañías el 22505555 opciones 1 4 marcando gratis 90 desde celulares claro marcando gratis desde celulares claro el 85 opciones 1 4 ellos atienden de 7 00am a 10 00pm también puedes realizar el pago en cualquier de nuestras agencias adicional comentarte que puedes realizar el pago en sv mipagoclaro com puntos express farmacias o super selectos","hola bueno día julia garcia mencionarte que poder realizar el pago por este medio marcar desde línea fijar o celular de otro compañía el 22505555 opción 1 4 marcar gratis 90 desde celular claro marcar gratis desde celular claro el 85 opción 1 4 ellos atender de 7 00am a 10 00pm también poder realizar el pagar en cualquiera de nuestro agencia adicional comentarte que poder realizar el pagar en sv mipagoclaro com punto express farmacia o super selecto"
202006,"debieron poner los modems usb en miclaro porque el municipio ya no hay recargas","deber poner el modem usb en miclaro porque el municipio ya no haber recarga"
202006,"buenos días con gusto te ayudamos envíanos por favor un inbox con tus datos para verificar lo que nos indicas quedamos a la espera saludos","bueno día con gustar te ayudar envíanos por favor uno inbox con tu dato parar verificar el que no indicar quedar a el esperar saludo"
202006,"mejor así no pago así que no vallana a estar jodiendo ami casa hablandome","mejor asir no pagar asir que no vallana a estar joder ami casar hablandome"
202006,"sus tiendas se encuentran abiertas o no","su tender se encontrar abrir o no"
202006,"en la zona de soyapango desde ayer en horas de la madrugada estoy sin cable ni con internet","en el zona de soyapango desde ayer en hora de el madrugar estar sin cable ni con internet"
202006,"sean responsables","ser responsable"
202006,"buenos días con el objetivo de ayudarte envíanos por favor un inbox con tus datos para verificar lo que nos reportas quedamos a la espera saludos","bueno día con el objetivar de ayudarte envíanos por favor uno inbox con tu dato parar verificar el que no reportar quedar a el esperar saludo"
202006,"erick lucero buenos días mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox","erick lucero bueno día mi nombrar ser eliza y ser gestor de agenciar claro con gustar poder darle seguimiento a su casar me poder enviar el información de su servicio via inbox"
202006,"no todos podemos pagar en linea","no todo podar pagar en linear"
202006,"hola buenos días carlos en caso de presentar inconvenientes con el pago de tus servicios claro puedes enviarnos tus datos vía inbox y con gusto te ayudamos saludos","hola bueno día carlos en casar de presentar inconveniente con el pagar de tu servicio claro poder enviarnos tu dato vía inbox y con gustar te ayudar saludo"
202006,"erick lucero ya es hora de un cambio","erick lucero ya ser hora de uno cambiar"
202006,"san juan tepezontes la paz no hay wifi ni señal claro desde ayer por la mañana","santo juan tepezontes el paz no haber wifi ni señal claro desde ayer por el mañana"
202006,"hola mirian por favor escríbenos vía inbox con tus datos para poder ayudarte quedamos a la espera saludos","hola mirian por favor escríbenos vía inbox con tu dato parar poder ayudarte quedar a el esperar saludo"
202006,"necesito que me solucionen un problema con el cable satelital","necesitar que me solucionar uno problema con el cable satelital"
202006,"buenos días joseph estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos","bueno día joseph estar interesado en ayudarte por favor envíanos tu dato por mediar de inbox estar atento a tu comentario saludo"
202006,"orantes joseph buenos días mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox","orante joseph bueno día mi nombrar ser eliza y ser gestor de agenciar claro con gustar poder darle seguimiento a su casar me poder enviar el información de su servicio via inbox"
202006,"eliza alvarenga tengo problema con el control remoto ya no funciona","eliza alvarenga tener problema con el control remoto ya no funcionar"
202006,"por favor envíanos el número del servicio vía inbox para brindar seguimiento a tu caso quedamos atentos a tus comentarios saludos","por favor envíanos el número del servicio vía inbox parar brindar seguimiento a tu casar quedar atento a tu comentario saludo"
202006,"señores necesito pagar la factura pero no es el saldo que tengo que pagar el mes pasado lo arreglaron y si no me llaman pues no pago","señor necesitar pagar el facturar pero no ser el saldar que tener que pagar el mes pasar el arreglar y si no me llamar pues no pagar"
202006,"en lago de ilopango joya grande no hay señal claro porfa manden areglan porq la gente pone paquetes y seles va a terminar sin usarlo vallan por uno se puede comunicar con ellos nos urge el servicio ahi gracias","en lago de ilopango joya grande no haber señal claro porfa mandar areglan porq el gente poner paquete y seles ir a terminar sin usarlo vallar por unir se poder comunicar con ellos no urgir el servicio ahi gracia"
202006,"buenos días con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","bueno día con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"en pocas palabras si por las redes sociales y por llamada no solucionaban nada ahora para colmo cierran las agencias","en poco palabra si por el red social y por llamar no solucionar nadar ahora parar colmar cerrar el agencia"
202006,"hola con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","hola con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"hola con el objetivo de ayudarte aun se están realizando envíos a nivel nacional cualquier duda o consulta puedes escribirnos vía inbox saludos","hola con el objetivar de ayudarte aun se estar realizar envío a nivel nacional cualquiera dudar o consultar poder escribirnos vía inbox saludo"
202006,"buenos días con el objetivo de ayudarte envíanos por favor un inbox con tus datos para verificar lo que nos reportas quedamos a la espera saludos","bueno día con el objetivar de ayudarte envíanos por favor uno inbox con tu dato parar verificar el que no reportar quedar a el esperar saludo"
202006,"no se si me pueden regalar el número de teléfono","no se si me poder regalar el número de teléfono"
202006,"total ni solucionan nada","total ni solucionar nadar"
202006,"buen día en soyapango sigo sin internet y cable por favor atender necesito el internet para trabajar","bueno día en soyapango seguir sin internet y cable por favor atender necesitar el internet parar trabajar"
202006,"buen día envíanos por inbox el número de tu servicio para poder verificar lo que nos comentas saludos","bueno día envíanos por inbox el número de tu servicio parar poder verificar el que no comentar saludo"
202006,"loren garcia buenos días mi nombre es eliza y soy gestor de agencia claro con gusto puedo darle seguimiento a su caso me podría enviar la información de su servicio via inbox","loren garcia bueno día mi nombrar ser eliza y ser gestor de agenciar claro con gustar poder darle seguimiento a su casar me poder enviar el información de su servicio via inbox"
202006,"loren garcia inbox","loren garcia inbox"
202006,"hola con el objetivo de ayudarte si continúan los envíos a nivel nacional cualquier duda o consulta puedes escribirnos por medio de inbox quedamos a tus órdenes saludos","hola con el objetivar de ayudarte si continuar el envío a nivel nacional cualquiera dudar o consultar poder escribirnos por mediar de inbox quedar a tu orden saludo"
202006,"hola buenos días croch chaggy las disculpas por los inconvenientes las agencias estarán abriendo hasta nuevo aviso debido a la emergencia nacional que por el momento tenemos esperamos que sea en el menor tiempo posible para poder ayudarte en tus consultas feliz día","hola bueno día croch chaggy el disculpa por el inconveniente el agencia estar abrir hasta nuevo avisar deber a el emergencia nacional que por el momento tener esperar que ser en el menor tiempo posible parar poder ayudarte en tu consulta feliz día"
202006,"muy bien hay que ser precavidos pero podrían por favor arreglar la señal móvil en mejicanos la montreal son ratitos que medio pega el inter para enviar un mensaje después ya no pega el internet gracias","muy bien haber que ser precaver pero poder por favor arreglar el señal móvil en mejicano el montreal ser ratitos que mediar pegar el inter parar enviar uno mensaje después ya no pegar el internet gracia"
202006,"buenos días william estamos interesados en ayudarte por favor envíanos tus datos por medio de inbox estaremos atentos a tus comentarios saludos","bueno día william estar interesado en ayudarte por favor envíanos tu dato por mediar de inbox estar atento a tu comentario saludo"
202006,"buenos días con el objetivo de ayudarte envíanos tus datos por medio de inbox quedamos a tus órdenes saludos","bueno día con el objetivar de ayudarte envíanos tu dato por mediar de inbox quedar a tu orden saludo"
202006,"x las emergencias le an subido ala tarjeta d 3 50 considerandolo a uno","x el emergencia le an subir ala tarjeta d 3 50 considerandolo a unir"
202006,"buen día envíanos por inbox el número de tu servicio para poder verificar lo que nos comentas saludos","bueno día envíanos por inbox el número de tu servicio parar poder verificar el que no comentar saludo"
202006,"este claro si que esta mal en santa tecla a los policías uniformados el vigulante los quiere desarmar por orden de la gerente de la sucursal doce que es de ley saber cual ley y a nadie registran otra persona particular puede entrar armada y no se sabe que tipo de persona es en cambio el identificado como autoridad no lo dejan entrar a pagar así señores carlo tomen nota","este claro si que este mal en santo tecla a el policía uniformar el vigulante el querer desarmar por orden de el gerente de el sucursal doce que ser de ley saber cual ley y a nadie registrar otro personar particular poder entrar armar y no se saber que tipo de personar ser en cambiar el identificar comer autoridad no el dejar entrar a pagar asir señor carlo tomar notar"
